product_id,url,product_name,brand,price,tier,weight_g,length_mm,width_mm,height_mm,feet_material,sensor_model,max_dpi,max_ips,max_acceleration_g,max_polling_rate,switch_type,connectivity,battery_max_hours,charging_port,is_rechargeable,button_count,is_gaming,hand_orientation,avg_rating,total_reviews,key_pros,key_cons,has_rgb,color,is_silent,switch_brand,has_multi_pairing,grip_type,housing_design,reviews
15208727,https://prod.danawa.com/info/?pcode=15208727&cate=112787,ROCCAT KONE PURE SEL RGB 게이밍 마우스,ROCCAT,24800,B_detail_only,88,115,,35,,DPI,5000,100,20,1000,광학,유선,1000,,,7,Y,,,,,,Y,,N,"옴론,TTC",N,,에르고,
3268762,https://prod.danawa.com/info/?pcode=3268762&cate=112787,한성컴퓨터 GTune ML100 무소음 무선 마우스,한성컴퓨터,24850,D_metadata_only,,121,,40,,AAA,,40,,,기계식,무선,,,N,,N,오른손잡이용,,,,,N,,Y,,Y,,,
92367356,https://prod.danawa.com/info/?pcode=92367356&cate=112787,MAXTILL GM-BVE1000M 무선,MAXTILL,24890,C_reviews_only,,118,,84,,AAA,,7000,,,기계식,무선,,,N,,N,오른손잡이용,4.2,5,,,N,,Y,,N,,,[긍정] 마우스 하루 만에 수령했습니다처음에는 어색한데저렴하게 잘 구매 했습니다
10241112,https://prod.danawa.com/info/?pcode=10241112&cate=112787,TG삼보 TG-TM618U HEALING 버티컬 유선 마우스,TG삼보,24900,A_complete,98,124.7,,57.1,,,2400,,,,,"유선,2.4GHz무선,블루투스",,USB-C,Y,4,N,,4,11,,"TG-TM618U HEALING 인체공학 버티컬 M+,1년이 안 됐는데 마우스 휠 고장났어요.",N,,N,,Y,,에르고,[긍정] 해당 세트로 와서 체인은 뭔지 모르겠지민 잘 받았습니다.해당 유선 마우스를 마음에 들어서 같은 품명 이전 마우스와 교체하게 ?습니다.손가락 누르는게 저압인게 안 바뀌어서 다행이에요 [부정] TG-TM618U HEALING 인체공학 버티컬 M+
79564754,https://prod.danawa.com/info/?pcode=79564754&cate=112787,에이서 EMR210 유무선,에이서,24900,A_complete,80,116,,38,PTFE,116mm,7200,,,1000,기계식,유선,1000,USB-C,Y,7,Y,오른손잡이용,4.75,7,,,Y,,N,,N,,에르고,[긍정] 쓰고 있던 마우스가 갈 때가 됐는지 상태가 안 좋길래 하나 장만했어요. 감도도 좋고 무게도 가볍고해서 좋네요. 잘 쓰겠습니다!
62867666,https://prod.danawa.com/info/?pcode=62867666&cate=112787,로지텍 Pebble M340 (정품),로지텍,24900,B_detail_only,81,107,,27,,,1000,,,,기계식,2.4GHz무선,,,Y,3,N,,,,,,N,,Y,,N,,,
15477182,https://prod.danawa.com/info/?pcode=15477182&cate=112787,삼성전자 SM-M1000Q 무선 블루투스,삼성전자,25000,C_reviews_only,,110,,30,,,,30,,,무소음 스위치,블루투스,,,N,,N,오른손잡이용,5,1,,,N,블루,N,,N,,,[긍정] 샤오미 쓰다가 바꿨는데 역시 삼성이 좋습니다ㅎㅎ
4554259,https://prod.danawa.com/info/?pcode=4554259&cate=112787,로지텍 M331 (정품),로지텍,25180,A_complete,91,105.4,,38.4,,,8000,,,,기계식,"유선,2.4GHz무선,블루투스",,USB-C,Y,3,Y,오른손잡이용,4.79,285,가성비,제품설명에 있는 물건과 다릅니다. 손잡이 부분 고무재질이 아니고 플라스틱제질입니다. 구입시 참고하시기 바랍니다.,N,,Y,,Y,,에르고,"[긍정] 쿠×에서 이거랑 같은 가격, 다른 브랜드 거 샀었는데 와 포장부터 사용감까지 차원이 다릅니다. 자동차로 비유를 하자면 정말 고~~~요한 차 타고 있는 기분이에요. 마우스 움직이면 바닥이랑 마찰이 정말 부드럽게 움직이고 소리도 없어요. 마우스 휠 움직일 때도 버퍼링 걸리는 것도 없고 하 진짜 너무 만족 만족 대만족스럽습니다. 이 브랜드 다른 제품에 비해 가격 [부정] 제품설명에 있는 물건과 다릅니다. 손잡이 부분 고무재질이 아니고 플라스틱제질입니다. 구입시 참고하시기 바랍니다."
14772179,https://prod.danawa.com/info/?pcode=14772179&cate=112787,로지텍 M331,로지텍,25200,A_complete,85,105.4,,38.4,,"38.4mm
-",,,,,기계식,"유선,2.4GHz무선,블루투스",,USB-C,Y,2,Y,오른손잡이용,3,1,,,N,,Y,,Y,,,
94088240,https://prod.danawa.com/info/?pcode=94088240&cate=112787,MAXTILL GM-EDB10 무선,MAXTILL,25250,D_metadata_only,,104,,58,,,,,,,무소음 스위치,무선,,,N,,N,,,,,,N,,N,,Y,,,
32041721,https://prod.danawa.com/info/?pcode=32041721&cate=112787,Actto BTM-16,Actto,25400,C_reviews_only,,137,,88,,,,,,,,유선,,,N,,N,,4.54,28,"클릭감,손목편안함,디자인",멀티페어링 전환 잘 안 됨,N,,N,,Y,,,"[긍정] 몇 달 사용하고 얘기합니다.처음엔 익숙하지 않아서 잘 몰랐는데, 익숙해지니 장단점이 명확하네요. 장점: 손목이 아프지 않아서 좋네요. 이전/이후 버튼이 있어서 웹 서핑이나 폴더 이동이 편하네요 단점: 마우스 좌우 버튼 너무 세워져 있어서 누를 때 포인터가 움직이기 쉽네요. 그리고 버튼 클릭감이 좋지 않아 누를 때 힘니 들어가기 때문에 더 그래요. 그래서 정 [부정] 멀티페어링 전환 잘 안 됨"
28062188,https://prod.danawa.com/info/?pcode=28062188&cate=112787,쿨러마스터 MM310 Street Fighter 6 Chun-Li,쿨러마스터,25430,B_detail_only,50,125.5,,40.5,PTFE,PIXART OPTICAL,12000,220,,,,유선,,USB-C,,,Y,오른손잡이용,,,,,Y,,N,,N,,,
6150354,https://prod.danawa.com/info/?pcode=6150354&cate=112787,마이크로닉스 MANIC G40 RGB PMW3360 게이밍 마우스,마이크로닉스,25500,B_detail_only,96,123,64.3,38,,MANIC G40,12000,40,50,1000,기계식,유선,1000,,,6,Y,오른손잡이용,3,3,,,Y,,N,후아노,N,,에르고,
17666330,https://prod.danawa.com/info/?pcode=17666330&cate=112787,RHINO GEAR RG-WEM350 무선 버티컬 마우스,RHINO GEAR,25500,A_complete,91,100,,75,,,2400,75,,,기계식,2.4GHz무선,,,N,5,N,오른손잡이용,5,2,,,N,,Y,,N,,에르고,[긍정] 저렴하게 잘구매했어요
9257139,https://prod.danawa.com/info/?pcode=9257139&cate=112787,앱코 WM400 무선 마우스,앱코,25520,B_detail_only,68,105,,35,,OPTICAL,2400,,,,기계식,"유선,2.4GHz무선,블루투스",,USB-C,Y,6,Y,양손,,,,,N,,Y,,N,,대칭형,
56143571,https://prod.danawa.com/info/?pcode=56143571&cate=112787,지클릭커 슈퍼히어로 OP100 르캄프 4K 게이밍,지클릭커,25800,B_detail_only,54,120.5,,37.8,UPE,PAW 3395,5000,650,50,1000,기계식,"유선,2.4GHz무선,블루투스",1000,USB-C,Y,6,Y,양손,,15,,,N,,N,후아노,N,,대칭형,
96649223,https://prod.danawa.com/info/?pcode=96649223&cate=112787,ATK VXE R1 SE+ 유무선 가온인터내셔날,ATK,25890,D_metadata_only,,121.5,,38.5,,PAW-3395,,,,,HUANO 스위치,유선+무선,,,Y,,N,오른손잡이용,,,,,N,,N,,N,,,
91770953,https://prod.danawa.com/info/?pcode=91770953&cate=112787,ATK VXE R1 SE+ 유무선 브라보텍,ATK,25900,A_complete,55,120.6,,37.8,PTFE,PAW-3395 SE,18000,,,1000,기계식,"유선,2.4GHz무선,블루투스",1000,USB-C,Y,,Y,오른손잡이용,4.81,78,무선안정성,"포인트 정확도 가 확 떨어지네요. 게임을 하지않고 그냥저냥 사용 한다고 쳐도, 그럴거면 그냥 국산 만원 중반대 하나 사서 쓰는게 정신건강에 좋을듯요. 중국산 2만6천원 짜리면 4만",N,,N,"후아노,칼화",Y,"팜그립,클로그립",에르고,"[긍정] atk 제품은 처음 사용해 보는데 엄청 좋네요. dpi를 원하는데로 수정해서 사용할 수 있어서 나에게 딱 맞는 dpi로 사용이 가능합니다. 유무선이라 편리함은 물론이고요! 색상도 예쁘네요. 강추합니다!! [부정] 포인트 정확도 가 확 떨어지네요. 게임을 하지않고 그냥저냥 사용 한다고 쳐도, 그럴거면 그냥 국산 만원 중반대 하나 사서 쓰는게 정신건강에 좋을듯요. 중국산 2만6천원 짜리면 4만원 이나 5만원 짜리 마우스 하고 비슷하거나 더 나아야 하는데 전혀 그런걸 못 느낌. 그냥 국산 만원 중반대 제품 쓰는 느낌임."
76405172,https://prod.danawa.com/info/?pcode=76405172&cate=112787,앱코 WEM65 인체공학 WIRELESS FREE 무선 버티컬,앱코,25900,A_complete,111,149,,75,,PAW3212,2400,60,,250,기계식,"2.4GHz무선,블루투스",250,USB-C,Y,4,N,오른손잡이용,4.33,18,,배송 빠르고 블루투스 연결 초간단으로 잘 되었습니다.그런데 마우스 위에 손 전체를 얻는 형국이라 마우스 포인트를이동하려면 손 전체를 움직여야 해서 무척 불편합니다.전에 사용하던 모,N,,Y,,Y,,에르고,"[긍정] 포장 안에 제품박스가 손상되어 있는 점이 미심쩍습니다. 마우스는 마음에 듭니다. [부정] 배송 빠르고 블루투스 연결 초간단으로 잘 되었습니다.그런데 마우스 위에 손 전체를 얻는 형국이라 마우스 포인트를이동하려면 손 전체를 움직여야 해서 무척 불편합니다.전에 사용하던 모든 마우스는 팔목만 움직이면 원하는 곳으로마우스 포인트를 이동할 수 있었지만, 이번에 구입한 마우스는마우스위에 손이 완전히 올라타는 구조라서 손목이 아니라손 전체를 움직여야만 마우"
90112304,https://prod.danawa.com/info/?pcode=90112304&cate=112787,지클릭커 OFFICEPRO OP80 무소음 블루투스 무선,지클릭커,25900,C_reviews_only,,120,,73,,,,73,,,기계식,블루투스,,,N,,N,오른손잡이용,4.67,3,"클릭감,손목편안함",,N,블루,Y,,N,,,[긍정] 일반 마우스 사용을 많이 해서 손목이 아파 바꿔봤는데 첨에는 조금 불편했지만 적응하고 나니 사용감이 훨씬 좋은거 같아요.손목에 무리도 덜 가는거 같구요.고장없이 잘 쓸수있으면 좋겠네요.
36201005,https://prod.danawa.com/info/?pcode=36201005&cate=112787,제닉스 STORMX VM1 BT 무선,제닉스,25900,D_metadata_only,,107,,71,,PAW-3212,,3212,,,,무선,,,Y,,N,오른손잡이용,,,,,N,,N,,N,,,
17897819,https://prod.danawa.com/info/?pcode=17897819&cate=112787,퓨전에프앤씨 카카오프렌즈 KFM100R 라이언 무선 마우스,퓨전에프앤씨,25900,D_metadata_only,,100,,34,,,,34,,,기계식,무선,,,Y,,N,,,,,,N,,Y,,Y,,,
17897807,https://prod.danawa.com/info/?pcode=17897807&cate=112787,퓨전에프앤씨 카카오프렌즈 KFM100C 춘식이 무선 마우스,퓨전에프앤씨,25900,C_reviews_only,,100,,34,,,,34,,,기계식,무선,,,Y,,N,,5,1,,,N,,Y,,Y,,,[긍정] 성능은 모르겠음 사이즈는적당하고 무게도 적당함 아이 크리스 마스 선물 아이가 좋아함.
7632424,https://prod.danawa.com/info/?pcode=7632424&cate=112787,Bless ZIO i980 RGB 버티컬 인체공학 마우스,Bless,26000,C_reviews_only,,114.1,,81.1,,,,81,,,기계식,유선,,,,,Y,오른손잡이용,4.23,13,,하루 종일 컴터 작업을 하는 분께는 비추입니다. 클릭감이 너무 뻑뻑해서 손가락이 넘 아파 화가 나서 다른 거 샀어요. 엄청 뻑뻑하고 소리 클릭 소음 크게 납니다.,Y,,N,,Y,,에르고,[긍정] 팔목이 아파서 구입했습니다팔목 통증에 도움 됩니다처음사용시 좀 어색하지만 금방 익숙해 집니다 [부정] 하루 종일 컴터 작업을 하는 분께는 비추입니다. 클릭감이 너무 뻑뻑해서 손가락이 넘 아파 화가 나서 다른 거 샀어요. 엄청 뻑뻑하고 소리 클릭 소음 크게 납니다.
100268729,https://prod.danawa.com/info/?pcode=100268729&cate=112787,아이리버 Air Light Fit 무선,아이리버,26000,D_metadata_only,,116,,56,,,,56,,,마이크로 스위치,무선,,,Y,,N,오른손잡이용,,,,,N,,N,,N,,,
12408716,https://prod.danawa.com/info/?pcode=12408716&cate=112787,CORSAIR KATAR PRO,CORSAIR,26304,C_reviews_only,,115.8,,37.8,,"115.8mm
-",12400,,,,기계식,유선,,,,,Y,오른손잡이용,4.9,10,"경량,클릭감,손목편안함",,N,,N,,Y,,,"[긍정] 기존 마우스가 구매 2년만에 더블클릭 증상 때문에 불편하였는데 이 제품은 그러지 않길 바래야겠네요.디자인, 클릭감 마음에 들고 전용 소프트웨어도 쓸만한것 같습니다. 만족합니다."
28884170,https://prod.danawa.com/info/?pcode=28884170&cate=112787,아이리버 EQwear-Gentleman Vertical Grip EV19 무선,아이리버,26500,A_complete,90,,,77.2,,,4000,,,,기계식,2.4GHz무선,,,N,6,N,,4.63,27,"손목편안함,가성비",,N,,Y,,Y,,에르고,[긍정] 요즘 부쩍 손목이 아파서 손목 편한 마우스 검색해 구매하게 되었어요. 처음엔 다소 낯설었지만 곧 익숙해졌고 편하게 사용하고 있어요. 무엇보다 이 마우스 사용하고 손목 통증은 느끼지 않고 있어요.
20424692,https://prod.danawa.com/info/?pcode=20424692&cate=112787,플레오맥스 MOC-BER920 무선 블루투스,플레오맥스,26500,B_detail_only,100,110,,45,,,3200,45,,,기계식,"2.4GHz무선,블루투스",,,N,6,N,,,,,,N,블루,N,,N,,에르고,
5002594,https://prod.danawa.com/info/?pcode=5002594&cate=112787,로지텍 G102 PRODIGY (정품),로지텍,26800,D_metadata_only,,116.6,,38.2,,,,38,,1000,,유선,,,,,N,오른손잡이용,,,,,N,,N,,Y,,,
92966159,https://prod.danawa.com/info/?pcode=92966159&cate=112787,COX CEM20 인체공학 FREE 버티컬 무선,COX,26900,B_detail_only,104,,,70.8,,PAW3212,2400,60,,250,기계식,"2.4GHz무선,블루투스",250,USB-C,Y,4,N,오른손잡이용,5,2,,,N,,Y,,Y,,에르고,[긍정] 최고예요
94444898,https://prod.danawa.com/info/?pcode=94444898&cate=112787,지클릭커 OFFICEPRO OP85 무선,지클릭커,26900,C_reviews_only,,120,,73,,,,,,,기계식,무선,,,N,,N,오른손잡이용,4.33,3,클릭감,,N,,Y,,Y,,,[긍정] 마우스가 좀 가볍긴 하지만 손에 쥐었을때 편하고 마우스 감도는 양호합니다. 버튼클릭은 무소음이라 좋고.. 클릭감은 강하진 않아서 좋아요. 팜레스트는 적응이 안되서일지.... 마우스 커서 움직이는데 좀 불편합니다. 문서작업할땐 좋겠으나 일반적으로 사용할땐 개인적으론 불편하네요.
17798969,https://prod.danawa.com/info/?pcode=17798969&cate=112787,레드빈 A49R 무선 마우스,레드빈,26900,C_reviews_only,,106,,14.5,,,,,,,기계식,유선,,USB-C,Y,,N,오른손잡이용,4,4,무선안정성,마우스 휠을 톱니바퀴로 만들어 놨음그래서 휠을 돌리거나 휠버튼을 클릭할때 손가락에 자국이 남을 정도로 매우 아픔진심 뭐 이런 제품이 다있나 싶음.그래서 손톱깎이로 휠의 톱니들을 모,N,레드,Y,,Y,,,"[긍정] 무선+무소음의 마우스는 많지만, 측면버튼(앞으로 가기, 뒤로가기) 도 있고 여기에 건전지가 아닌 USB-C 충전 형태를 가진 마우스는 이게 유일하지 않나요??이걸로 이미 구매 결정은 끝났습니다...대부분 무선+무소음 마우스들이 건전지 방식을 채택하고 있는데,백에너* 등의 유명 건전지 회사 물건들을 이용해도 솔직히 길게 못가더라구요. 그러다보니 건전지를 지속 [부정] 마우스 휠을 톱니바퀴로 만들어 놨음그래서 휠을 돌리거나 휠버튼을 클릭할때 손가락에 자국이 남을 정도로 매우 아픔진심 뭐 이런 제품이 다있나 싶음.그래서 손톱깎이로 휠의 톱니들을 모두 잘라냈음이후부터는 좀 낫긴 하지만, 휠의 양끝이 곡선이 아니라 각져있어서 여전히 손가락이 아픔로지텍 3천원짜리 m90도 휠을 이렇게 형편없게 만들지 않는데, 대체 이건 10배나"
20445005,https://prod.danawa.com/info/?pcode=20445005&cate=112787,MAXTILL VOLT G10 V2,MAXTILL,26970,D_metadata_only,,,,38,,PMW-3325,10000,10000,,1000,기계식,유선,1000,,,,N,,,,,,N,,N,,N,,,
10503147,https://prod.danawa.com/info/?pcode=10503147&cate=112787,Microsoft Bluetooth Mouse,Microsoft,27000,D_metadata_only,,100.4,,38.3,,AA,,,,,기계식,블루투스,,,N,,N,오른손잡이용,,,,,N,블루,N,,Y,,,
9858078,https://prod.danawa.com/info/?pcode=9858078&cate=112787,A4Tech Bloody P91 게이밍 마우스,A4Tech,27160,D_metadata_only,,120,,39,,PMW-3325,,,,,기계식,유선,,,,,Y,,,,,,N,,N,,N,,,
3041993,https://prod.danawa.com/info/?pcode=3041993&cate=112787,IRIS IRIScan Mouse Executive2,IRIS,27190,C_reviews_only,,110,,35,,,,,,,,유선,,,,,N,,5,1,,,N,,N,,N,,,[긍정] 전화질문에 친절하게 응대해주어 고맙습니다
98226569,https://prod.danawa.com/info/?pcode=98226569&cate=112787,ATTACK SHARK X1 유무선,ATTACK SHARK,27500,C_reviews_only,,,,38,,PAW-3395PRO,,,,1000,기계식,유선+무선,1000,,Y,,N,오른손잡이용,4,1,,,N,,N,옴론,Y,,,[긍정] 손 S~M 분에게 딱 제격입니다휠이 구분감부족한게흠이고 그외는 평타이상
9373374,https://prod.danawa.com/info/?pcode=9373374&cate=112787,MAXTILL RATIO S10 PMW 3389 게이밍 마우스,MAXTILL,27500,A_complete,50,123,,38,PTFE,123mm,16000,100,50,,기계식,"유선,2.4GHz무선,블루투스",,,Y,4,Y,오른손잡이용,4.62,13,"배터리,무선안정성,가성비",겉도는 나낌이고 두번씩 클릭을 해야하는데 하자 있는거 같아요,Y,,Y,옴론,Y,,에르고,[긍정] 작동잘되고 가격착한 맘에 드는 유선 마우스입니다. 멕스틸 유선 마우스만 4개째인데 S10이 기존 써본것중에 제일 외형과 조명이 이쁩니다. 10시리즈는 익숙해서 그립감 버튼감 다 편하고 좋습니다. 타사 브랜드 마우스들 잡아도 보고 써보기도했는데 전 맥스틸 10시리즈로 계속 쭉 갈듯합니다. 앞으로 10시리즈에서 유무선 가격 착하고 쓸만한 제품 나오길 기대합니다 [부정] 겉도는 나낌이고 두번씩 클릭을 해야하는데 하자 있는거 같아요
28441166,https://prod.danawa.com/info/?pcode=28441166&cate=112787,VGN F1 PRO 유무선,VGN,27700,C_reviews_only,,121.2,,37.6,,PAW-3395,,37,,,기계식,유선,65,,Y,,N,오른손잡이용,5,3,"경량,배터리,가성비",,N,,N,,Y,,,[긍정] 상품은 9일만에 왔고 생산 일자가 24년 4월로 최근이라 그런지 박스가 초기랑 다르더군요. 앞으로 더 써봐야 알겠지만 가벼운 것이 첫인상은 좋습니다.
15929279,https://prod.danawa.com/info/?pcode=15929279&cate=112787,로지텍 POP 마우스,로지텍,27810,A_complete,85,105,,35,,,,35,,,기계식,"유선,2.4GHz무선,블루투스",,USB-C,Y,7,Y,,4.92,12,"배터리,클릭감,부드러운움직임",,N,,Y,,Y,,,"[긍정] 디자인, 휠 부드러움, 클릭 조용함, 연결의 편의성 최고에요~ 건전지 넣기위해 뚜껑 열고 닫을때 자석으로 되어있어 편리하네요~"
17507723,https://prod.danawa.com/info/?pcode=17507723&cate=112787,팬웨스트 PM-989 버티컬 마우스,팬웨스트,27810,D_metadata_only,,114.1,,81.1,,,,81,,,,유선,,,,,Y,오른손잡이용,,,,,N,,N,,Y,,에르고,
68781524,https://prod.danawa.com/info/?pcode=68781524&cate=112787,지클릭커 휠마스터 M OP03 무선,지클릭커,27900,A_complete,69,110.6,,41.7,PTFE,-3,26000,41,,,기계식,"유선,2.4GHz무선,블루투스",,USB-C,Y,6,Y,,5,2,,,Y,,N,후아노,Y,,에르고,[긍정] 잘 되고 쑤기 편해요
28443092,https://prod.danawa.com/info/?pcode=28443092&cate=112787,레노버 씽크북 4Y50X88824 무선,레노버,27900,D_metadata_only,,107,,29,,107mm,,,,,,2.4GHz무선,,,N,,N,,,,,,N,,N,,N,,,
90503585,https://prod.danawa.com/info/?pcode=90503585&cate=112787,UGREEN M751 무선,UGREEN,27900,C_reviews_only,,,,,,,,751,,,,무선,,,,,N,,4,3,가성비,,N,그린,N,,N,,,[긍정] 몇일정도 써지만 이정도 가격대비 좋습니다.
2385710,https://prod.danawa.com/info/?pcode=2385710&cate=112787,건평정보통신 IPLEX [휴] 休 Ergo WM712,건평정보통신 IPLEX,27910,A_complete,98,135,,90,,90mm,,135,,,,"2.4GHz무선,블루투스",8,USB-C,Y,6,N,,4.16,74,"클릭감,손목편안함,부드러운움직임","별점 한개도 아까워요 쓰면서 1-2일만에ㅜ계속 렉걸리고 튕기고 그래서 껏다켰다하면서 쓰다가 중간에 열받아서 안썼어요 게다가 배터리 소모 엄청나서 배터리 계속 교체해줘야하고(일주일에,택배 상자 테이핑이 다른걸로 이중으로 되어있길래 혹시나 했는데 역시나네요마우스 바닥면에 사용흔적과 먼지와 동물 털 같은게 붙어있네요누가봐도 반품 상품인게 뻔히 보이는데 이딴식으로 ,4월달에 구입하여 2달만에 맛탱이 감.증상.휠마우스를 위, 아래로 돌려야 웹 페이지가 위, 아래로 움직이는데휠마우스 가만히 두는데 가끔...아니 자주 페이지가 움직임.네이버 지도 ",N,,N,,N,,에르고,[긍정] 화요일에 주문해서 휴일이었고 목요일엔 공휴일이었는데도 금요일 오후에 잘 받았습니다. 포장이 잘 되어와서 안심이었어요. 처음 썼을 땐 전에 쓰던 마우스랑 느낌이 달라서 적응을 못했는데 하루만에 금방 익숙해졌네요. 전 개인적으로 게임할 때도 이 마우스가 더 편한 것 같습니다. 받침대가 있는 것도 정말 훨씬 편하고 좋은 것 같아요. 평소 하는 일 때문에 손목이  [부정] 별점 한개도 아까워요 쓰면서 1-2일만에ㅜ계속 렉걸리고 튕기고 그래서 껏다켰다하면서 쓰다가 중간에 열받아서 안썼어요 게다가 배터리 소모 엄청나서 배터리 계속 교체해줘야하고(일주일에 2번은 바꿔야함) 어디서 산지 기억 안나서 리뷰 못쓰고 있었는데 드디어 찾았네요 심지어는 안에서 폭팔해서 저거 사진처럼 되어있는데 배터리도 새거였고 평소 배터리 소모되는 것으로 
68810390,https://prod.danawa.com/info/?pcode=68810390&cate=112787,레노버 600 블루투스 마우스,레노버,28000,D_metadata_only,,110,,40,,,,,,,기계식,블루투스,,,N,,N,,,,,,N,블루,Y,,N,,,
96652148,https://prod.danawa.com/info/?pcode=96652148&cate=112787,ProtoArc EM04 무선,,28100,C_reviews_only,,,,,,,,,,,기계식,블루투스,,,,,N,,5,1,,,N,,Y,,N,,,"[긍정] 품질 좋아요! 마음에 듭니다. USB동글 없이도 블루투스 연결 2 기기 가능하고, 동글 사용하면 추가로 하나 더 연결 가능한 게 정말 좋네요."
5038903,https://prod.danawa.com/info/?pcode=5038903&cate=112787,삼성전자 SMO-3600B,삼성전자,28330,D_metadata_only,,99,,99,,,,,,,,무선,,,,,N,오른손잡이용,,,,,N,,N,,N,,,
19671392,https://prod.danawa.com/info/?pcode=19671392&cate=112787,MadCatz M.O.J.O M2 무선,MadCatz,28500,B_detail_only,113,127,,41,,PIXART PAW3335DB,16000,400,40,2000,기계식,"유선,2.4GHz무선",1000,,Y,5,Y,오른손잡이용,,2,,,Y,,N,칼화,Y,"팜그립,클로그립",에르고,
11035746,https://prod.danawa.com/info/?pcode=11035746&cate=112787,건평정보통신 IPLEX WM-750 무선 버티컬 마우스,건평정보통신 IPLEX,28520,B_detail_only,100,110,,85,,85mm,2400,110,,,,"유선,2.4GHz무선,블루투스",100,USB-C,Y,3,N,,,,,,Y,,Y,,Y,,에르고,
11035656,https://prod.danawa.com/info/?pcode=11035656&cate=112787,건평정보통신 IPLEX VM-750 RGB 버티컬 마우스,건평정보통신 IPLEX,28530,D_metadata_only,,110,,85,,,,618,,,,유선,,,,,Y,,,,,,Y,,N,,Y,,에르고,
3592261,https://prod.danawa.com/info/?pcode=3592261&cate=112787,Microsoft Bluetooth Mobile Mouse 3600,Microsoft,28615,D_metadata_only,,95.3,,95.3,,,,95,,,,블루투스,,,N,,N,오른손잡이용,,,,,N,블루,N,,N,,,
7076995,https://prod.danawa.com/info/?pcode=7076995&cate=112787,Bless ZIO M1980 버티컬 인체공학 무선 마우스,Bless,28750,C_reviews_only,,114.1,,81.1,,"114.1mm
- DPI",,,,,,무선,,,N,,N,,4.86,7,"무선안정성,손목편안함",,N,,N,,N,,에르고,[긍정] 지오 ZIO-M1980 손목이 편안한 인체공학 무선 버티컬마우스물건 잘 받았습니다. 당일발송 감사드립니다. 기사님께서 바른배송 해 주셨습니다. 감사드립니다.
102881051,https://prod.danawa.com/info/?pcode=102881051&cate=112787,지클릭커 오피스프로 트리플 휠마스터 OP06 무선,지클릭커,28850,B_detail_only,91,115.5,,42.5,,,4800,,,,,블루투스,,,N,2,N,오른손잡이용,,,,,N,,Y,,Y,,에르고,
13164953,https://prod.danawa.com/info/?pcode=13164953&cate=112787,삼성전자 SPA-NMA1PMB,삼성전자,28900,C_reviews_only,,104,,37,,,,,,,기계식,블루투스,,,N,,N,오른손잡이용,4.6,96,"무선안정성,가성비",절대 사지 마세요. 이거 한달동안 건전지 4번 교체했습니다 처음에는 건전지 불량인줄 알았다가 새로 산거를 끼워도 계속 몇일 쓰면 방전됩니다 전지 전압이 1v이하로 떨어집니다 블루투,N,,Y,,Y,,,[긍정] 마우스자체는 진짜 콤팩트하게 작은데 양옆면이 안쪽으로 굴곡이 져서 엄지와 새기손가락이 딱맞아들어가서 그립감이 아주 좋습니다 좌우이동이 편해요 버튼은 저소음이라 조용하고 휠소리도 작아요 기본에 충실한 무선마우스에요 나온지 좀 됐는데 가격이 비싼게 흠이네요 [부정] 절대 사지 마세요. 이거 한달동안 건전지 4번 교체했습니다 처음에는 건전지 불량인줄 알았다가 새로 산거를 끼워도 계속 몇일 쓰면 방전됩니다 전지 전압이 1v이하로 떨어집니다 블루투스나 rf동글 둘다 한쪽으로만 쓰면서 테스트 했는데 동일합니다. 어쩐지 인터넷에 별로 파는데가 없던데 불량으로 단종된거를 여기서 파는게 아닌가 싶은 생각도 듭니다. 암튼 주의하세요
90501062,https://prod.danawa.com/info/?pcode=90501062&cate=112787,UGREEN MU008 무선,UGREEN,28900,D_metadata_only,,,,,,,,,,,기계식,무선,,,N,,N,,,,,,N,그린,N,,Y,,,
75537542,https://prod.danawa.com/info/?pcode=75537542&cate=112787,LG전자 HDNC-SV-C2 무선,LG전자,28900,D_metadata_only,50,,,,,AA,,,,,기계식,무선,,,N,,N,오른손잡이용,,,,,N,,N,,N,,,
58913831,https://prod.danawa.com/info/?pcode=58913831&cate=112787,레노버 YOGA Pro 무선,레노버,29000,D_metadata_only,,129,,44,,,,695,,,기계식,무선,,,Y,,N,오른손잡이용,,,,,N,,N,,N,,,
10241229,https://prod.danawa.com/info/?pcode=10241229&cate=112787,TG삼보 TG-TM618G HEALING 버티컬 무선 마우스,TG삼보,29030,C_reviews_only,,124.7,,57.1,,"124.7mm
- DPI",,,,,,무선,,,N,,N,오른손잡이용,5,2,,,N,,N,,N,,에르고,[긍정] 약간 적응하는데 시간 걸리긴하는데 아주 아주 편하고 좋은거같아요
95519987,https://prod.danawa.com/info/?pcode=95519987&cate=112787,inphic A9 Explorer 무선,,29250,D_metadata_only,,123,,39,,39mm,,,,,기계식,무선,,,Y,,N,,,1,,,N,,Y,,N,,,
100691579,https://prod.danawa.com/info/?pcode=100691579&cate=112787,HP 400 무선,HP,29300,C_reviews_only,,117.7,,39.8,,,,,,,기계식,무선,,,N,,N,,5,5,,,N,,Y,,Y,,,[긍정] 화이트에 가깝고 색상 독특하고 마음에 들어요
20424842,https://prod.danawa.com/info/?pcode=20424842&cate=112787,플레오맥스 MOC-BER960 무선 블루투스,플레오맥스,29500,A_complete,190,112,,34,,,3200,100,,,기계식,"2.4GHz무선,블루투스",,,,6,N,오른손잡이용,3,1,,,N,블루,N,,N,,에르고,
